SkillId,Skill_US,IsSpecialized,IsSoftware,IsBaseline,IsLanguage,IsActive,SkillCluster,SkillClusterFamily
13781,Hematocrit,1,0,0,0,1,Routine Examination Tests and Procedures,Health Care
13782,Child and Family Studies,1,0,0,0,1,na,na
13783,Disability Claims Industry Knowledge,1,0,0,0,1,Social Services Industry Knowledge,Industry Knowledge
13784,Law Enforcement or Criminal Justice Experience,1,0,0,0,1,Law Enforcement and Criminal Justice,Legal
13785,Gear-Cutting Machines,1,0,0,0,1,na,na
13786,Employee Surveys,1,0,0,0,1,Human Resource Management and Planning,Human Resources
13787,Employee Referral Programs,1,0,0,0,1,na,na
13788,Cellular Pathophysiology,1,0,0,0,1,na,na
13789,Low Energy Buildings,1,0,0,0,1,na,na
13790,Prescription Compounding,1,0,0,0,1,na,na
13791,Stable Transfections,1,0,0,0,1,na,na
13792,Spasticity,1,0,0,0,1,na,na
13793,Investment Goal Definition,1,0,0,0,1,Investment Management,Finance
13794,Assumptive Close,1,0,0,0,1,na,na
13795,Civil Engineering,1,0,0,0,1,Civil and Architectural Engineering,Engineering
13796,Oxygen Tent,1,0,0,0,1,na,na
13797,Endocrinology,1,0,0,0,1,Endocrinology,Health Care
13798,Hemoglobin A1c,1,0,0,0,1,na,na
13799,Energy Systems,1,0,0,0,1,Energy Solutions,Energy and Utilities
13800,Drug Resistance,1,0,0,0,1,na,na
13801,Claw Hammers,1,0,0,0,1,Hand Tools,"Maintenance, Repair, and Installation"
13802,Plumbing Tools,1,0,0,0,1,na,na
13803,Resolving Problems with Defective or Broken Parts,1,0,0,0,1,na,na
13804,Architectural Compliance,1,0,0,0,1,na,na
13806,Procedure Interpretation Documentation,1,0,0,0,1,na,na
13807,Tic Disorder,1,0,0,0,1,na,na
13808,Subminiature Motors,1,0,0,0,1,na,na
13809,Flow Karyotyping,1,0,0,0,1,na,na
13810,Cosmetic Medicine,1,0,0,0,1,na,na
13811,Microsoft Live Meeting,1,1,0,0,1,Administrative Support,Administration
13812,Toxic Shock,1,0,0,0,1,na,na
13813,Human Machine Interface (HMI),1,0,0,0,1,User Interface and User Experience (UI/UX) Design,Design
13814,Goiter,1,0,0,0,1,na,na
13815,Wireless Sales,1,0,0,0,1,Specialized Sales,Sales
13816,Retail Trends,1,0,0,0,1,Sales Analysis,Sales
13817,High Throughput Screening (HTS),1,0,0,0,1,Drug Development,Science and Research
13818,Resource Management,1,0,0,0,1,Business Management,Business
13819,Mainframe Systems,1,0,0,0,1,Mainframe Technologies,Information Technology
13820,Circular 230,1,0,0,0,1,na,na
13821,Cellular Manufacturing,1,0,0,0,1,Lean Manufacturing,Manufacturing and Production
13822,Enterprise Software Architecture,1,0,0,0,1,na,na
13824,Vestibular Rehabilitation,1,0,0,0,1,na,na
13825,Recombinant Mucosal Vaccines,1,0,0,0,1,na,na
13826,Message Delivery,1,0,0,0,1,General Administrative and Clerical Tasks,Administration
13827,Ventilation Opening Installation,1,0,0,0,1,na,na
13828,.NET,1,1,0,0,1,Microsoft Development Tools,Information Technology
13829,Nuclear Procurement,1,0,0,0,1,na,na
13830,CorelDRAW,1,1,0,0,1,Graphic and Visual Design Software,Design
13831,Micro Manufacturing,1,0,0,0,1,na,na
13832,Conventional Lending,1,0,0,0,1,General Lending,Finance
13833,Caulking,1,0,0,0,1,Plumbing,"Maintenance, Repair, and Installation"
13834,Peoplesoft,1,1,0,0,1,Enterprise Resource Planning (ERP),Information Technology
13835,Building Integrated Photovoltaic Systems,1,0,0,0,1,na,na
13837,Stock Counting,1,0,0,0,1,na,na
13838,Neurological Assessment,1,0,0,0,1,na,na
13839,Product Management,1,0,0,0,1,Product Management,Business
13840,Ti Plasmids,1,0,0,0,1,na,na
13841,Discharge Abstracting,1,0,0,0,1,na,na
13842,Ear Nose Throat (ENT) Surgery,1,0,0,0,1,na,na
13843,Environmental Monitoring Devices,1,0,0,0,1,na,na
13844,Maximizing Patient Assistance,1,0,0,0,1,na,na
13845,Shingle Replacement,1,0,0,0,1,na,na
13846,Dishwasher Installation,1,0,0,0,1,na,na
13847,Claims Service,1,0,0,0,1,Claims Processing,Customer and Client Support
13848,Hepatitis B,1,0,0,0,1,Infectious Diseases,Health Care
13849,Manganese Quarrying,1,0,0,0,1,na,na
13850,Security Vehicle Operation,1,0,0,0,1,na,na
13851,Bioscience Education,1,0,0,0,1,na,na
13852,Reportable Disease,1,0,0,0,1,na,na
13853,Purchase Order File Maintenance,1,0,0,0,1,na,na
13854,RNA interference (RNAi),1,0,0,0,1,na,na
13855,Commercial Plumbing,1,0,0,0,1,Plumbing,"Maintenance, Repair, and Installation"
13856,Sports Massage,1,0,0,0,1,na,na
13857,Biofuels Plant Inspection,1,0,0,0,1,na,na
13858,Caesar,1,0,0,0,1,na,na
13859,Hip Pain,1,0,0,0,1,na,na
13860,Data Modeling,1,0,0,0,1,Database Administration,Information Technology
13861,Responding to Patient Phone Calls,1,0,0,0,1,Basic Customer Service,Customer and Client Support
13862,Renewable Heating Fuel,1,0,0,0,1,na,na
13863,Insulated Knives,1,0,0,0,1,na,na
13864,System Maintenance,1,0,0,0,1,Systems Administration,Information Technology
13865,Plasma Membrane Structure,1,0,0,0,1,na,na
13866,Package Design,1,0,0,0,1,Industrial Design,Design
13867,IP Address Setup,1,0,0,0,1,Network Configuration,Information Technology
13868,Just-In-Time (JIT) Production,1,0,0,0,1,Supply Chain Management,Supply Chain and Logistics
13869,Bauxite Extraction,1,0,0,0,1,na,na
13870,Environmental Regulations,1,0,0,0,1,Environmental Regulations,Environment
13871,Ambien,1,1,0,0,1,na,na
13872,Circuit Development,1,0,0,0,1,na,na
13873,Internal Auditing,1,0,0,0,1,Auditing,Finance
13874,Client-specific Sales,1,0,0,0,1,na,na
13875,Environmental Management,1,0,0,0,1,Environmental Work,Environment
13876,Client Screening,1,0,0,0,1,na,na
13877,Medicare Regulation,1,0,0,0,1,Medical Procedure and Regulation,Health Care
13878,Gene Expression Analysis,1,0,0,0,1,na,na
13879,Household Supplies Collection,1,0,0,0,1,na,na
13880,Market Penetration,1,0,0,0,1,na,na
13881,Ocaml,1,0,0,0,1,na,na
13882,Land Use,1,0,0,0,1,Resource Management and Restoration,Environment
13883,Stream Editor (SED),1,0,0,0,1,na,na
13884,Core Sampling,1,0,0,0,1,na,na
13885,Heat Stroke Diagnosis / Treatment,1,0,0,0,1,na,na
13886,Video Conferencing,1,0,0,0,1,Telecommunications,Information Technology
13887,High Content Imaging,1,0,0,0,1,na,na
13888,Laboratory Methods,1,0,0,0,1,Laboratory Research,Science and Research
13889,Disabled Vehicle Removal,1,0,0,0,1,na,na
13890,Information Security,1,0,0,0,1,Cybersecurity,Information Technology
13891,Optimal Inventory Levels,1,0,0,0,1,Inventory Management,Supply Chain and Logistics
13892,Plant Community Classification,1,0,0,0,1,na,na
13893,Coltan Quarrying,1,0,0,0,1,na,na
13894,Ultrasonography,1,0,0,0,1,Radiology,Health Care
13895,College of American Pathologists,1,0,0,0,1,Pathology,Health Care
13896,Banking Services Inquiries,1,0,0,0,1,Banking Services,Finance
13897,Zero- Energy Buildings,1,0,0,0,1,na,na
13898,Case Generator,1,0,0,0,1,na,na
13899,Supply Chain Management Library Maintenance,1,0,0,0,1,na,na
13900,Autogenous,1,0,0,0,1,na,na
13901,R,1,1,0,0,1,Statistical Software,Analysis
13902,Procuring Goods and Services,1,0,0,0,1,Procurement,Supply Chain and Logistics
13903,Injury Treatment,1,0,0,0,1,Injury Treatment,Health Care
13904,Daily Living Skills Instruction,1,0,0,0,1,na,na
13905,Technical Analysis,1,0,0,0,1,na,na
13906,AN/PRD-13,1,0,0,0,1,na,na
13907,Welding Fixture Design,1,0,0,0,1,na,na
13908,Branding Compliance,1,0,0,0,1,Regulation and Law Compliance,Legal
13909,Reel Jacks,1,0,0,0,1,na,na
13910,Meat Industry Knowledge,1,0,0,0,1,Food and Beverage Industry Knowledge,Industry Knowledge
13911,Printer Repair,1,0,0,0,1,na,na
13912,Diagnosis Clarification,1,0,0,0,1,na,na
13913,UNIX Kernel,1,1,0,0,1,na,na
13914,Load Cargo,1,0,0,0,1,na,na
13915,Accounting Systems,1,0,0,0,1,Accounting and Finance Software,Finance
13916,Patient Advisement,1,0,0,0,1,Patient Education and Support,Health Care
13917,Brass Instruments,1,0,0,0,1,na,na
13918,Brand Visibility,1,0,0,0,1,na,na
13919,Radionuclide Preparation,1,0,0,0,1,na,na
13920,Novel Adjuvants,1,0,0,0,1,na,na
13921,Electrical Fixture Installation,1,0,0,0,1,na,na
13922,Pick Basic,1,0,0,0,1,na,na
13923,Roofing Paper Installation,1,0,0,0,1,na,na
13924,Inland Revenue,1,0,0,0,1,na,na
13925,Tandem Himalaya,1,0,0,0,1,na,na
13927,Crippling Prevention,1,0,0,0,1,na,na
13928,Interior Design Industry Knowledge,1,0,0,0,1,Home Improvement Industry Knowledge,Industry Knowledge
13929,Paint Roller,1,0,0,0,1,na,na
13930,HVAC Balancing,1,0,0,0,1,na,na
13931,Calipers,1,0,0,0,1,Machine Tools,Manufacturing and Production
13932,Grapples,1,0,0,0,1,na,na
13933,Engineering Consultation,1,0,0,0,1,Engineering Management,Engineering
13934,MongoDB,1,1,0,0,1,NoSQL Databases,Information Technology
13935,Environmental Geology,1,0,0,0,1,Environmental Geology,Environment
13936,BREW Applications,1,1,0,0,1,na,na
13937,Contract Accounting,1,0,0,0,1,General Accounting,Finance
13938,Backhoes,1,0,0,0,1,Heavy Equipment,"Maintenance, Repair, and Installation"
13939,Cellular Physiology,1,0,0,0,1,na,na
13940,Freight Spending,1,0,0,0,1,na,na
13941,Liniment,1,0,0,0,1,na,na
13942,SKILL (Programming Language),1,0,0,0,1,na,na
13943,Gene Product,1,0,0,0,1,na,na
13944,Financial Trend Interpretation,1,0,0,0,1,na,na
13945,Blending Machines,1,0,0,0,1,na,na
13946,Equipment Requisition,1,0,0,0,1,na,na
13947,Gas Lift Systems,1,0,0,0,1,na,na
13948,Bile Duct Cancer knowledge,1,0,0,0,1,na,na
13949,Arabic,0,0,1,1,1,na,na
13950,Mapping,1,0,0,0,1,na,na
13951,Puppet,1,1,0,0,1,Systems Administration,Information Technology
13952,Quickbooks,1,1,0,0,1,Accounting and Finance Software,Finance
13953,Case File Updates,1,0,0,0,1,Litigation,Legal
13954,Yourdon Systems Methodology (YSM),1,0,0,0,1,na,na
13955,Accounts Payable Invoice Reconciliation,1,0,0,0,1,na,na
13956,Cartooning,1,0,0,0,1,na,na
13957,Environmental Permitting,1,0,0,0,1,Environmental Regulations,Environment
13958,Astigmatic,1,0,0,0,1,na,na
13959,Integrated Manufacturing Systems,1,0,0,0,1,na,na
13960,Speech Care Planning,1,0,0,0,1,na,na
13961,Sales Order Processing,1,0,0,0,1,Order Management,Business
13962,Cardiovascular Surgery,1,0,0,0,1,Surgery,Health Care
13963,Family Support,1,0,0,0,1,Patient Education and Support,Health Care
13964,World Building,1,0,0,0,1,Animation and Game Design,Design
13965,Radium Mining,1,0,0,0,1,na,na
13966,Soft Tissue Mobilization,1,0,0,0,1,na,na
13967,Academic Counseling,1,0,0,0,1,Education Administration,Education and Training
13968,Heroku,1,1,0,0,1,Cloud Solutions,Information Technology
13969,Biomass Feedstock Monitoring,1,0,0,0,1,na,na
13970,Medical Terminology,1,0,0,0,1,General Medicine,Health Care
13971,Dredging,1,0,0,0,1,na,na
13972,Nuclear Cardiology Treadmill Studies,1,0,0,0,1,na,na
13973,Organelle Biogenesis,1,0,0,0,1,na,na
13974,Electronic Questionnaires for Investigations Processing,1,0,0,0,1,Government Clearance and Security Standards,Public Safety and National Security
13975,Commercial Construction,1,0,0,0,1,Construction Management,Architecture and Construction
13976,Settlement Negotiation,1,0,0,0,1,Claims Processing,Customer and Client Support
13977,WinSock,1,1,0,0,1,na,na
13978,Coronary Care Unit Experience,1,0,0,0,1,na,na
13979,Facility Operation,1,0,0,0,1,Facility Management and Maintenance,Supply Chain and Logistics
13980,Cell-Based Assay Systems,1,0,0,0,1,na,na
13981,Hypoventilation,1,0,0,0,1,na,na
13982,Necrotic,1,0,0,0,1,na,na
13983,Standard Costing,1,0,0,0,1,Cost Accounting,Finance
13984,Bond Sales,1,0,0,0,1,na,na
13985,Carcinoid Tumor Diagnosis / Treatment,1,0,0,0,1,na,na
13986,Carbon Offsets,1,0,0,0,1,na,na
13987,OBQI/OBQM Reports,1,0,0,0,1,na,na
13988,Wetland Field Survey,1,0,0,0,1,na,na
13989,Restless Leg Syndrome Diagnosis / Treatment,1,0,0,0,1,na,na
13990,Phenol,1,0,0,0,1,na,na
13991,Description and Demonstration of Products,1,0,0,0,1,General Sales Practices,Sales
13992,Anemia,1,0,0,0,1,General Medicine,Health Care
13993,Recombinant Agricultural Products,1,0,0,0,1,na,na
13994,Trade Marketing,1,0,0,0,1,General Marketing,Marketing and Public Relations
13995,Digital Media Sales,1,0,0,0,1,Specialized Sales,Sales
13996,Allied Health Technicians,1,0,0,0,1,na,na
13997,Concrete Placement,1,0,0,0,1,Masonry,Architecture and Construction
13998,Apartment Maintenance,1,0,0,0,1,Drywall,Architecture and Construction
13999,Thoracic Outlet Syndrome,1,0,0,0,1,na,na
14000,Arthropathy,1,0,0,0,1,na,na
14001,Raiser's Edge,1,1,0,0,1,Fundraising,Marketing and Public Relations
14002,Reaction Kinetics,1,0,0,0,1,na,na
14003,Preclinical Testing,1,0,0,0,1,na,na
14004,Chickenpox,1,0,0,0,1,na,na
14005,Storm Drain Design Evaluation,1,0,0,0,1,na,na
14006,Voicemail Troubleshooting,1,0,0,0,1,na,na
14007,Solar Collector Installation,1,0,0,0,1,na,na
14008,Transient Transfection,1,0,0,0,1,na,na
14009,Minitab,1,1,0,0,1,Statistical Software,Analysis
14010,Supply Chain Initiatives Facilitation,1,0,0,0,1,na,na
14011,Solenoids,1,0,0,0,1,Electrical and Mechanical Labor,"Maintenance, Repair, and Installation"
14012,Metabolic Physiology,1,0,0,0,1,na,na
14013,Good Manufacturing Practices (GMP),1,0,0,0,1,Manufacturing Processes,Manufacturing and Production
14014,Inbound Logistics,1,0,0,0,1,Logistics,Supply Chain and Logistics
14015,Real Estate Settlement Procedures Act (RESPA),1,0,0,0,1,Mortgage Lending,Finance
14016,Insulated Cable Cutters,1,0,0,0,1,na,na
14017,Random Forests,1,0,0,0,1,Machine Learning,Analysis
14018,Overhead Persistent Infrared,1,0,0,0,1,na,na
14019,Pixel Art Design,1,1,0,0,1,na,na
14020,Cell Division Mechanics,1,0,0,0,1,na,na
14021,Stock Control,1,0,0,0,1,Warehouse Management,Supply Chain and Logistics
14022,Public Land Use,1,0,0,0,1,na,na
14023,Fuel Cell Validation,1,0,0,0,1,na,na
14024,Fraud Prevention Industry Knowledge,1,0,0,0,1,Security and Patrol Services Industry Knowledge,Industry Knowledge
14025,Solar Roofing System Installation,1,0,0,0,1,na,na
14026,Salt Extraction,1,0,0,0,1,na,na
14027,Circadian,1,0,0,0,1,na,na
14028,Microfluidic Chip Fabrication,1,0,0,0,1,na,na
14029,Product Feature/Function Familiarity,1,0,0,0,1,na,na
14030,Pipe System Maintenance,1,0,0,0,1,Plumbing,"Maintenance, Repair, and Installation"
14031,Topographical Maps,1,0,0,0,1,na,na
14032,Engineering Analysis,1,0,0,0,1,Engineering Practices,Engineering
14033,Upper Respiratory Infection,1,0,0,0,1,na,na
14034,Supplier Industry Conditions Knowledge,1,0,0,0,1,na,na
14036,Global Talent Acquisition,1,0,0,0,1,Recruitment,Human Resources
14038,Wetland Habitat Restoration Monitoring,1,0,0,0,1,na,na
14039,Landscape Architecture,1,0,0,0,1,Landscaping and Yard Care,"Agriculture, Horticulture, and the Outdoors"
14040,Electro-Microfluidics,1,0,0,0,1,na,na
14041,Customer Order Tracking,1,0,0,0,1,na,na
14042,Plotters,1,0,0,0,1,Office Machines,Administration
14043,Retrofitting,1,0,0,0,1,Construction Management,Architecture and Construction
14044,Photovoltaic Solutions,1,0,0,0,1,na,na
14045,Node.js,1,1,0,0,1,JavaScript and jQuery,Information Technology
14046,Instrument Improvement,1,0,0,0,1,na,na
14047,Irrigation Technology,1,0,0,0,1,na,na
14048,Essential Tremor,1,0,0,0,1,na,na
14049,Deglutition,1,0,0,0,1,na,na
14050,Botulinum Toxin,1,0,0,0,1,na,na
14051,Brand Awareness Generation,1,0,0,0,1,Brand Management,Marketing and Public Relations
14052,Mechanical Design,1,0,0,0,1,Drafting and Engineering Design,Engineering
14053,Polymerase Chain Reaction (PCR),1,0,0,0,1,Molecular Biology,Science and Research
14054,Allergies,1,0,0,0,1,Allergies,Health Care
14055,Legal Document Updates,1,0,0,0,1,na,na
14056,Graphic Design,1,0,0,0,1,Graphic and Visual Design,Design
14057,Tinnitus,1,0,0,0,1,"Ear, Nose, and Throat",Health Care
14058,Prosper,1,0,0,0,1,na,na
14059,CNSSI 1253,1,0,0,0,1,na,na
14060,Photovoltaic (PV) Cell Evaluation,1,0,0,0,1,na,na
14061,Climate Information,1,0,0,0,1,na,na
14062,Order Picker Equipment,1,0,0,0,1,Material Handling,Supply Chain and Logistics
14063,Jet Propulsion Motor Boats,1,0,0,0,1,na,na
14064,Recognition of Security Risks,1,0,0,0,1,na,na
14065,EyeWonder,1,1,0,0,1,na,na
14066,Woodwind Instruments,1,0,0,0,1,na,na
14067,HVAC,1,0,0,0,1,HVAC,"Maintenance, Repair, and Installation"
14068,Talisman,1,0,0,0,1,na,na
14069,Sealant Application,1,0,0,0,1,na,na
14070,Ectopic,1,0,0,0,1,na,na
14071,Seizure Disorders,1,0,0,0,1,na,na
14072,Supplier Evaluation,1,0,0,0,1,Procurement,Supply Chain and Logistics
14073,Medical Record Format,1,0,0,0,1,na,na
14074,ADLs Evaluations,1,0,0,0,1,na,na
14075,Accounting System Review,1,0,0,0,1,General Accounting,Finance
14076,Lymph Node Feeling,1,0,0,0,1,na,na
14077,Rectal Cancer knowledge,1,0,0,0,1,na,na
14078,Physician Practice Experience,1,0,0,0,1,General Medicine,Health Care
14079,Cardiovascular Nuclear Medicine Procedures,1,0,0,0,1,na,na
14080,Cash Management,1,0,0,0,1,Cash Management,Finance
14081,Splice Variant Measurement,1,0,0,0,1,na,na
14082,Lean Methods,1,0,0,0,1,Lean Manufacturing,Manufacturing and Production
14083,Sledgehammers,1,0,0,0,1,Hand Tools,"Maintenance, Repair, and Installation"
14084,Patient Data Management Systems (PDMS),1,0,0,0,1,na,na
14085,Sound Forge,1,0,0,0,1,na,na
14086,Procedure Comparison,1,0,0,0,1,na,na
14087,Knowledge of Health Record Content,1,0,0,0,1,na,na
14088,Temporary Wall Building,1,0,0,0,1,na,na
14089,ESRI ArcIMS,1,1,0,0,1,na,na
14090,Catalogue Design,1,0,0,0,1,Media Production,Media and Writing
14091,Wikis,1,0,0,0,1,Wiki,Information Technology
14092,Student Training,1,0,0,0,1,Training Programs,Education and Training
14093,Dermatologic Screenings,1,0,0,0,1,na,na
14094,Point - of - Detection Devices,1,0,0,0,1,na,na
14095,Fiber Optics,1,0,0,0,1,Electrical and Mechanical Labor,"Maintenance, Repair, and Installation"
14096,Protease,1,0,0,0,1,na,na
14097,Therapeutic Environment Monitoring,1,0,0,0,1,na,na
14099,Clearance Investigations,1,0,0,0,1,Government Clearance and Security Standards,Public Safety and National Security
14100,Payroll Taxes,1,0,0,0,1,Payroll,Human Resources
14101,Prescription Preparation,1,0,0,0,1,Pharmacy,Health Care
14102,Receiving Records Maintenance,1,0,0,0,1,na,na
14103,Ad Hoc Marketing,1,0,0,0,1,na,na
14104,Artificial Membranes,1,0,0,0,1,na,na
14105,MathWorks MATLAB,1,1,0,0,1,Mathematical Software,Analysis
14106,Production Planning,1,0,0,0,1,Supply Chain Planning,Supply Chain and Logistics
14107,Health Information Management Systems (HIMS) Experience,1,0,0,0,1,na,na
14108,Food Equipment Industry Knowledge,1,0,0,0,1,Food and Beverage Industry Knowledge,Industry Knowledge
14109,Legal File Editing,1,0,0,0,1,na,na
14110,News Analysis,1,0,0,0,1,na,na
14111,Maven,1,1,0,0,1,Software Development Tools,Information Technology
14112,Remediation Permit Acquisition,1,0,0,0,1,na,na
14113,Energy Markets,1,0,0,0,1,Energy Solutions,Energy and Utilities
14114,Psychosocial/Psychiatry,1,0,0,0,1,na,na
14115,Positive Disposition,0,0,1,0,1,na,na
14116,Respiratory Equipment Self-Administration Skills,1,0,0,0,1,na,na
14117,Nail Guns,1,0,0,0,1,Power Tools,"Maintenance, Repair, and Installation"
14118,Green Distributor,1,0,0,0,1,na,na
14119,Pulmonology-Critical Care,1,0,0,0,1,na,na
14120,Siebel CRM,1,1,0,0,1,Customer Relationship Management (CRM),Marketing and Public Relations
14121,Sports Writing,1,0,0,0,1,na,na
14122,Medication Dispensation,1,0,0,0,1,Basic Patient Care,Health Care
14123,Immunocompromise,1,0,0,0,1,na,na
14124,Trusted Platform Module (TPM),1,0,0,0,1,na,na
14125,Cell Mechanisms,1,0,0,0,1,na,na
14126,GNU Image Manipulation Program (GIMP),1,1,0,0,1,Graphic and Visual Design Software,Design
14127,Manufacturing Execution System,1,0,0,0,1,Manufacturing Processes,Manufacturing and Production
14128,Decision Trees,1,0,0,0,1,Machine Learning,Analysis
14129,da Vinci Surgical System,1,1,0,0,1,na,na
14130,Tattoo Inks,1,0,0,0,1,na,na
14131,Emergency Treatment Procedures,1,0,0,0,1,na,na
14132,Flexographic Printing Industry Knowledge,1,0,0,0,1,Printing Services Industry Knowledge,Industry Knowledge
14133,Impression Tray Fabrication,1,0,0,0,1,na,na
14134,Plumbing Repairs,1,0,0,0,1,Plumbing,"Maintenance, Repair, and Installation"
14135,Air Sample Collection,1,0,0,0,1,na,na
14136,Industrial Design,1,0,0,0,1,Industrial Design,Design
14137,Boomeritis,1,0,0,0,1,na,na
14138,Global Positioning System (GPS),1,0,0,0,1,na,na
14139,Joint Personnel Adjudication System (JPAS),1,0,0,0,1,Government Clearance and Security Standards,Public Safety and National Security
14140,Cash Flow and Reconciliation,1,0,0,0,1,na,na
14142,Blotting Techniques,1,0,0,0,1,na,na
14143,Hypovolemia,1,0,0,0,1,na,na
14144,Methadone,1,0,0,0,1,Mental Health Therapies,Health Care
14145,Breaking News Coverage,1,0,0,0,1,Media Production,Media and Writing
14146,Check Point Firewall-1,1,0,0,0,1,na,na
14148,Product Design Automation,1,0,0,0,1,na,na
14149,Yeast Artificial Chromosome (YAC),1,0,0,0,1,na,na
14150,Oil Exploration,1,0,0,0,1,na,na
14151,DNA Replication,1,0,0,0,1,na,na
14152,Instructional Design,1,0,0,0,1,Instructional and Curriculum Design,Education and Training
14154,"Spot, MIG, and TIG Welding",1,0,0,0,1,na,na
14155,Financial Risk Hedging,1,0,0,0,1,na,na
14156,Merchandise Presentation,1,0,0,0,1,Merchandising,Sales
14157,Natural Gas Extraction,1,0,0,0,1,na,na
14158,Cleaning Validation,1,0,0,0,1,Validation,Analysis
14159,Construction Equipment,1,0,0,0,1,Construction Labor,Architecture and Construction
14160,Ethical Handling of Supply Chain Purchases,1,0,0,0,1,na,na
14161,Contract Auditing,1,0,0,0,1,Contract Management,Business
14162,Psychiatric Consultations,1,0,0,0,1,Mental and Behavioral Health Specialties,Health Care
14163,Patient Data Security,1,0,0,0,1,na,na
14164,Extermination,1,0,0,0,1,na,na
14165,Huntington's Disease knowledge,1,0,0,0,1,na,na
14166,Commodity Industry Cost Drivers Knowledge,1,0,0,0,1,na,na
14167,Windows NT,1,1,0,0,1,Operating Systems,Information Technology
14168,Digital File Management,1,0,0,0,1,na,na
14169,Samarium Extraction,1,0,0,0,1,na,na
14170,Environmental Performance Prediction,1,0,0,0,1,na,na
14171,Work in Progress (WIP),1,0,0,0,1,Product Management,Business
14172,Alerting Customers of Mechanical or Body Damage,1,0,0,0,1,na,na
14173,Patient Issue Resolution,1,0,0,0,1,Advanced Patient Care,Health Care
14174,Security Procedures,1,0,0,0,1,na,na
14175,Internal Controls Testing,1,0,0,0,1,Internal Controls,Business
14176,Calligraphy,1,0,0,0,1,na,na
14177,Storm Water Treatment,1,0,0,0,1,na,na
14178,Somatosensory Evoked Potentials,1,0,0,0,1,na,na
14179,Infant Delivery Assistance,1,0,0,0,1,na,na
14180,IDNX,1,0,0,0,1,na,na
14181,Medical Gas Systems,1,0,0,0,1,na,na
14182,Digital UNIX,1,1,0,0,1,na,na
14183,Benefits Review,1,0,0,0,1,na,na
14184,Recommender Systems,1,0,0,0,1,Machine Learning,Analysis
14185,Candidate Generation,1,0,0,0,1,Recruitment,Human Resources
14186,Dealer Rooms,1,0,0,0,1,na,na
14187,Dyspareunia,1,0,0,0,1,na,na
14188,Crop Hauling,1,0,0,0,1,na,na
14189,Gas Collection,1,0,0,0,1,na,na
14191,CEREC,1,0,0,0,1,na,na
14192,Diagnostic Evaluation,1,0,0,0,1,General Medicine,Health Care
14193,Endometrium,1,0,0,0,1,na,na
14194,Solar Energy Components,1,0,0,0,1,na,na
14195,Electric Distribution System Engineering,1,0,0,0,1,na,na
14196,Histiocytosis,1,0,0,0,1,na,na
14197,Dibol,1,0,0,0,1,na,na
14198,Computerized Accounting,1,0,0,0,1,General Accounting,Finance
14199,Premenstrual Syndrome,1,0,0,0,1,na,na
14200,Heat/Cold Therapy,1,0,0,0,1,na,na
14201,Molecular Identification Methods,1,0,0,0,1,na,na
14202,IRS Regulations,1,0,0,0,1,Tax,Finance
14203,Combination Therapy,1,0,0,0,1,na,na
14204,Edgework Skills,1,0,0,0,1,na,na
14205,Security Implementation,1,0,0,0,1,Cybersecurity,Information Technology
14206,Open Database Connectivity (ODBC),1,1,0,0,1,Database Administration,Information Technology
14207,Vendor File Maintenance,1,0,0,0,1,General Accounting,Finance
14208,Financial Accounting Standard (FAS) 133,1,0,0,0,1,na,na
14209,Borate Quarrying,1,0,0,0,1,na,na
14210,Flagging Operations,1,0,0,0,1,na,na
14211,Digital Marketing,1,0,0,0,1,Online Marketing,Marketing and Public Relations
14212,Fuel Supply,1,0,0,0,1,na,na
14213,Financial Indicator Development,1,0,0,0,1,na,na
14214,Public Health School,1,0,0,0,1,na,na
14215,Applied Kinesiology,1,0,0,0,1,na,na
14216,Information Literacy,1,0,0,0,1,Library and Cataloging,Education and Training
14217,Digital Media Maintenance,1,0,0,0,1,na,na
14218,Rubeola,1,0,0,0,1,Infectious Diseases,Health Care
14219,Hospital Pharmacy Experience,1,0,0,0,1,Pharmacy,Health Care
14220,Telephonic Triage,1,0,0,0,1,na,na
14221,Manman General Ledger,1,0,0,0,1,na,na
14222,Inotropic,1,0,0,0,1,na,na
14223,Pseudomonas Aeruginosa,1,0,0,0,1,na,na
14224,WinRunner,1,1,0,0,1,Test Automation,Information Technology
14225,SQL,1,1,0,0,1,SQL Databases and Programming,Information Technology
14226,Neodymium,1,0,0,0,1,na,na
14227,Zoning Board of Appeals,1,0,0,0,1,na,na
14228,Technical Demonstrations,1,0,0,0,1,Technical Demonstrations,Sales
14229,Dialed Number Identification Systems,1,0,0,0,1,na,na
14230,Distribution Center Inventory Management,1,0,0,0,1,na,na
14231,Opal Mining,1,0,0,0,1,na,na
14232,Developmental Assessment,1,0,0,0,1,Mental Health Therapies,Health Care
14233,Imaged Capillary Isoelectric Focusing (ICIEF),1,0,0,0,1,na,na
14235,Media Negotiations,1,0,0,0,1,na,na
14236,Bacterial Receptor,1,0,0,0,1,na,na
14237,HR Start-up,1,0,0,0,1,na,na
14238,Server Systems,1,0,0,0,1,Systems Administration,Information Technology
14239,Tax Planning,1,0,0,0,1,Tax,Finance
14240,Derivatives,1,0,0,0,1,Financial Trading,Finance
14241,Venereal Disease knowledge,1,0,0,0,1,na,na
14242,Crop Fertilization,1,0,0,0,1,na,na
14243,Recombinant Protein Analysis,1,0,0,0,1,na,na
14244,Mitochondria,1,0,0,0,1,na,na
